id,town_ksh_code,province_name,town_name,town_type1,town_type2,town_type3,district_ksh_code,town_population,street_name,house_number,target,address,geocode,lon,lat,cafe,fuel,restaurant,pub,bank,bus_station,veterinary,pharmacy,fountain,post_office,fast_food,parking,taxi,food_court,dentist,vending_machine,social_facility,parcel_locker,townhall,library,community_centre,bicycle_repair_station,police,bicycle_rental,atm,charging_station,place_of_worship,toilets,clock,ice_cream,chair,doctors,kindergarten,childcare,rental,bum,parking_entrance,nightclub,marketplace,bar,car_wash,school,biergarten,language_school,bbq,smoking_area,arts_centre,cinema,bureau_de_change,courthouse,clinic,shelter,printer,parking_space,studio,motorcycle_parking,hunting_stand,escooter_rental,coworking_space,hospital,vehicle_ramp,driving_school,theatre,waste_disposal,air_filling,mist_spraying_cooler,art_school,nursing_home,car_rental,compressed_air,dojo,public_hall,table,internet_cafe,playhouse,dog_toilet,ferry_terminal,workshop,music_school,university,public_bookcase,college,dancing_school,casino,ticket_validator,trolley_bay,money_transfer,dressing_room,water_point,gambling,lounger,weighbridge,prison,funeral_hall,fire_station,migrant_detention_centre,food,vacuum_cleaner,boat_rental,animal_boarding,vehicle_inspection,shower,social_centre,monastery,ski_rental,yes,office,grit_bin,locker,music_venue,ritual_bath,hookah_lounge,training,dormitory,sanitary_dump_station,device_charging_station,left_luggage,car_sharing,luggage_locker,karaoke_box,stripclub,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient,pagerank
239,16346,7,Besnyő,4,3,7,78,1752,dózsa györgy utca,41,1,"dózsa györgy utca 41, Besnyő","{'x': 18.803959991226, 'y': 47.187659985939}",18.803959991226,47.187659985939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.6666666666666665,774.316,193.579,2.6666666666666665,"{0: 0, 1: 1, 2: 0, 3: 1, 4: 1}","{0: 0.0, 1: 0.3333333333333333, 2: 0.0, 3: 0.3333333333333333, 4: 0.3333333333333333}",2.0,387.158,2.0,193.579,1.0040020587569056,0.0,1.0,2.0,1.0,1.0,0.707106690085642,0.0,0.48648582432442095
240,16346,7,Besnyő,4,3,7,78,1752,dózsa györgy utca,54,1,"dózsa györgy utca 54, Besnyő","{'x': 18.804649989495, 'y': 47.187270017894}",18.804649989495,47.187270017894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,396.884,198.442,2.0,"{0: 0, 1: 1, 2: 0, 3: 1}","{0: 0.0, 1: 0.5, 2: 0.0, 3: 0.5}",1.0,198.442,1.0,198.442,1.0000016687616162,0.0,1.0,2.0,1.0,0.0,0.7071067811865476,0.0,0.5
241,16346,7,Besnyő,4,3,7,78,1752,fő utca,63,0,"fő utca 63, Besnyő","{'x': 18.785700015158, 'y': 47.191349993083}",18.785700015158,47.191349993083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,3.0,812.95,135.49166666666667,3.0,"{0: 0, 1: 0, 2: 0, 3: 4}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 1.0}",4.0,406.475,3.0,135.49166666666667,0.9999977652678059,0.0,1.0,1.3333333333333333,0.75,0.6666666666666666,0.6015008315175004,0.0,0.32456160227748454
242,16346,7,Besnyő,4,3,7,78,1752,józsef attila utca,1,2,"józsef attila utca 1, Besnyő","{'x': 18.798340008966, 'y': 47.193089992364}",18.798340008966,47.193089992364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.6666666666666665,381.65600000000006,95.41400000000002,3.3333333333333335,"{0: 0, 1: 0, 2: 0, 3: 2, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.6666666666666666, 4: 0.3333333333333333}",3.0,190.828,2.0,95.414,0.9999971170964119,0.0,1.0,1.0,0.6666666666666666,0.0,0.5000000644180599,0.0,0.25675708783778944
243,16346,7,Besnyő,4,3,7,78,1752,józsef attila utca,14,0,"józsef attila utca 14, Besnyő","{'x': 18.796960012427, 'y': 47.194640015808}",18.796960012427,47.194640015808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,389.442,194.721,3.0,"{0: 0, 1: 0, 2: 0, 3: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 1.0}",2.0,194.721,1.0,194.721,0.9999974365591627,0.0,1.0,2.0,1.0,0.0,0.7071067811865476,0.0,0.5
244,16346,7,Besnyő,4,3,7,78,1752,józsef attila utca,17,0,"józsef attila utca 17, Besnyő","{'x': 18.797490000165, 'y': 47.194499996116}",18.797490000165,47.194499996116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,3.0,1236.6699999999998,206.11166666666665,3.25,"{0: 0, 1: 0, 2: 0, 3: 3, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.75, 4: 0.25}",4.0,618.335,3.0,206.11166666666668,0.9999989934695643,0.0,1.0,1.3333333333333333,0.75,0.6666666666666666,0.6015008315175004,0.0,0.32456160227748454
245,16346,7,Besnyő,4,3,7,78,1752,kossuth lajos utca,15,1,"kossuth lajos utca 15, Besnyő","{'x': 18.799090021662, 'y': 47.191189982552}",18.799090021662,47.191189982552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.6666666666666665,795.774,198.9435,3.6666666666666665,"{0: 0, 1: 0, 2: 0, 3: 1, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.3333333333333333, 4: 0.6666666666666666}",3.0,397.887,2.0,198.9435,0.999998550487094,0.0,1.0,2.0,1.0,1.0,0.707106690085642,0.0,0.48648582432442095
246,16346,7,Besnyő,4,3,7,78,1752,kossuth lajos utca,16,0,"kossuth lajos utca 16, Besnyő","{'x': 18.799450024403, 'y': 47.191290020566}",18.799450024403,47.191290020566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.6666666666666665,795.774,198.9435,3.6666666666666665,"{0: 0, 1: 0, 2: 0, 3: 1, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.3333333333333333, 4: 0.6666666666666666}",3.0,397.887,2.0,198.9435,0.999998550487094,0.0,1.0,2.0,1.0,1.0,0.707106690085642,0.0,0.48648582432442095
248,14119,2,Bezedek,4,3,8,27,232,kossuth lajos utca,33,1,"kossuth lajos utca 33, Bezedek","{'x': 18.585325880002, 'y': 45.867042365851}",18.585325880002,45.867042365851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,14119,2,Bezedek,4,3,8,27,232,kossuth lajos utca,38,2,"kossuth lajos utca 38, Bezedek","{'x': 18.585487093385, 'y': 45.867065376771}",18.585487093385,45.867065376771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,14119,2,Bezedek,4,3,8,27,232,kossuth lajos utca,43,0,"kossuth lajos utca 43, Bezedek","{'x': 18.585325880002, 'y': 45.867042365851}",18.585325880002,45.867042365851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,14119,2,Bezedek,4,3,8,27,232,kossuth lajos utca,49,2,"kossuth lajos utca 49, Bezedek","{'x': 18.585200029698, 'y': 45.867020020199}",18.585200029698,45.867020020199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,14119,2,Bezedek,4,3,8,27,232,kossuth lajos utca,55,0,"kossuth lajos utca 55, Bezedek","{'x': 18.585310000267, 'y': 45.866500006926}",18.585310000267,45.866500006926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.6666666666666665,49.602000000000004,12.400500000000001,3.6666666666666665,"{0: 0, 1: 0, 2: 0, 3: 1, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.3333333333333333, 4: 0.6666666666666666}",3.0,24.801000000000002,2.0,12.400500000000001,0.9999958656712337,0.0,1.0,1.0,0.6666666666666666,0.0,0.5000000644180599,0.0,0.25675708783778944
253,14119,2,Bezedek,4,3,8,27,232,kossuth lajos utca,70,2,"kossuth lajos utca 70, Bezedek","{'x': 18.586039980215, 'y': 45.864129981894}",18.586039980215,45.864129981894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.6666666666666665,49.602000000000004,12.400500000000001,3.6666666666666665,"{0: 0, 1: 0, 2: 0, 3: 1, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.3333333333333333, 4: 0.6666666666666666}",3.0,24.801000000000002,2.0,12.400500000000001,0.9999958656712337,0.0,1.0,2.0,1.0,1.0,0.707106690085642,0.0,0.48648582432442095
254,14119,2,Bezedek,4,3,8,27,232,kossuth lajos utca,74,1,"kossuth lajos utca 74, Bezedek","{'x': 18.58603000575, 'y': 45.863790011901}",18.58603000575,45.863790011901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.6666666666666665,49.602000000000004,12.400500000000001,3.6666666666666665,"{0: 0, 1: 0, 2: 0, 3: 1, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.3333333333333333, 4: 0.6666666666666666}",3.0,24.801000000000002,2.0,12.400500000000001,0.9999958656712337,0.0,1.0,2.0,1.0,1.0,0.707106690085642,0.0,0.48648582432442095
255,14119,2,Bezedek,4,3,8,27,232,kossuth lajos utca,75,0,"kossuth lajos utca 75, Bezedek","{'x': 18.585639995796, 'y': 45.863929989684}",18.585639995796,45.863929989684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.6666666666666665,49.602000000000004,12.400500000000001,3.6666666666666665,"{0: 0, 1: 0, 2: 0, 3: 1, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.3333333333333333, 4: 0.6666666666666666}",3.0,24.801000000000002,2.0,12.400500000000001,0.9999958656712337,0.0,1.0,1.0,0.6666666666666666,0.0,0.5000000644180599,0.0,0.25675708783778944
258,14119,2,Bezedek,4,3,8,27,232,kossuth lajos utca,94,1,"kossuth lajos utca 94, Bezedek","{'x': 18.586130001855, 'y': 45.862150008726}",18.586130001855,45.862150008726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,4.0,146.05,12.170833333333334,3.3333333333333335,"{0: 0, 1: 0, 2: 0, 3: 4, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.6666666666666666, 4: 0.3333333333333333}",6.0,73.025,6.0,12.170833333333334,1.0773234665643407,0.0,1.0,0.8,0.625,0.2,0.44721333511529604,0.0,0.16283826066934304
259,14119,2,Bezedek,4,3,8,27,232,kossuth lajos utca,95,0,"kossuth lajos utca 95, Bezedek","{'x': 18.585760024649, 'y': 45.862120001513}",18.585760024649,45.862120001513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,4.0,146.05,12.170833333333334,3.3333333333333335,"{0: 0, 1: 0, 2: 0, 3: 4, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.6666666666666666, 4: 0.3333333333333333}",6.0,73.025,6.0,12.170833333333334,1.0773234665643407,0.0,1.0,0.8,0.625,0.2,0.44721333511529604,0.0,0.16283826066934304
260,14119,2,Bezedek,4,3,8,27,232,kossuth lajos utca,98,0,"kossuth lajos utca 98, Bezedek","{'x': 18.586280037922, 'y': 45.861440019618}",18.586280037922,45.861440019618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,18.0,4.5,1086.8659999999998,60.38144444444443,3.375,"{0: 0, 1: 0, 2: 0, 3: 5, 4: 3}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.625, 4: 0.375}",8.0,543.433,9.0,60.38144444444444,1.0139013137839172,0.0,1.0,0.8571428571428571,0.6363636363636364,0.38095238095238093,0.4801982993476863,0.0,0.15871340543909623
261,8891,13,Biatorbágy,3,2,3,123,12484,fő utca,28,0,"fő utca 28, Biatorbágy","{'x': 18.829279960519, 'y': 47.473889993259}",18.829279960519,47.473889993259,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,96.0,5.333333333333333,6373.539999999997,66.39104166666664,3.111111111111111,"{0: 0, 1: 3, 2: 0, 3: 25, 4: 7, 5: 0, 6: 1}","{0: 0.0, 1: 0.08333333333333333, 2: 0.0, 3: 0.6944444444444444, 4: 0.19444444444444445, 5: 0.0, 6: 0.027777777777777776}",33.0,3186.7699999999995,48.0,66.39104166666665,1.0397422871908688,0.0,1.0,0.05714285714285714,0.1881720430107527,0.0,0.05956340976577425,0.0,0.012060998835505673
263,8891,13,Biatorbágy,3,2,3,123,12484,rákóczi utca,16,2,"rákóczi utca 16, Biatorbágy","{'x': 18.807750036385, 'y': 47.46312000205}",18.807750036385,47.46312000205,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,4.0,1292.3100000000002,107.69250000000001,3.0,"{0: 0, 1: 0, 2: 0, 3: 6}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 1.0}",6.0,646.155,6.0,107.6925,1.0030314242272624,0.0,1.0,0.8,0.5555555555555556,0.1,0.3851210254201053,0.0,0.1652634467351285
264,8891,13,Biatorbágy,3,2,3,123,12484,táncsics mihály utca,2,1,"táncsics mihály utca 2, Biatorbágy","{'x': 18.825629976963, 'y': 47.477280012088}",18.825629976963,47.477280012088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,18.0,3.6,1040.8860000000002,57.82700000000001,3.0,"{0: 0, 1: 1, 2: 0, 3: 7, 4: 2}","{0: 0.0, 1: 0.1, 2: 0.0, 3: 0.7, 4: 0.2}",9.0,520.443,9.0,57.827,1.005074433939031,0.0,1.0,0.4444444444444444,0.2903225806451613,0.38888888888888884,0.3222551402982309,0.0,0.1093461098947917
266,10481,7,Bicske,3,2,3,77,11196,batthyány lajos utca,7,1,"batthyány lajos utca 7, Bicske","{'x': 18.626249981404, 'y': 47.491150008278}",18.626249981404,47.491150008278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,10.0,3.3333333333333335,1626.3779999999997,162.63779999999997,3.0,"{0: 0, 1: 0, 2: 0, 3: 6}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 1.0}",6.0,813.189,5.0,162.6378,1.059077806092068,0.0,1.0,1.2000000000000002,0.7142857142857143,0.7000000000000001,0.5773502691896257,0.0,0.2872335912811006
267,10481,7,Bicske,3,2,3,77,11196,jakab utca,5,0,"jakab utca 5, Bicske","{'x': 18.632660041858, 'y': 47.488549983822}",18.632660041858,47.488549983822,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,52.0,5.2,2708.0299999999993,52.077499999999986,3.15,"{0: 0, 1: 0, 2: 0, 3: 17, 4: 3}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.85, 4: 0.15}",20.0,1354.015,26.0,52.0775,1.0267769211010134,0.0,1.0,0.3157894736842105,0.296875,0.13596491228070173,0.19890602922167352,0.0,0.060611607907686604
269,25195,5,Bogács,4,3,6,60,1952,alkotmány utca,10,1,"alkotmány utca 10, Bogács","{'x': 20.532110026354, 'y': 47.904179980002}",20.532110026354,47.904179980002,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,30.0,4.285714285714286,2095.9,69.86333333333333,2.9285714285714284,"{0: 0, 1: 1, 2: 0, 3: 12, 4: 1}","{0: 0.0, 1: 0.07142857142857142, 2: 0.0, 3: 0.8571428571428571, 4: 0.07142857142857142}",13.0,1047.95,15.0,69.86333333333333,1.0046047841171821,0.0,1.0,0.3076923076923077,0.325,0.10256410256410256,0.33754579618188807,0.0,0.061625407532834506
273,25195,5,Bogács,4,3,6,60,1952,béke utca,24,1,"béke utca 24, Bogács","{'x': 20.53267999577, 'y': 47.895049991969}",20.53267999577,47.895049991969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,22.0,4.0,1888.3959999999997,85.8361818181818,2.6363636363636362,"{0: 0, 1: 2, 2: 0, 3: 9}","{0: 0.0, 1: 0.18181818181818182, 2: 0.0, 3: 0.8181818181818182}",9.0,944.1979999999998,11.0,85.8361818181818,1.0773869664835944,0.0,1.0,0.4,0.43478260869565216,0.4666666666666667,0.28613511770921024,0.0,0.09000247434091596
274,25195,5,Bogács,4,3,6,60,1952,gárdonyi géza utca,5,1,"gárdonyi géza utca 5, Bogács","{'x': 20.538629973558, 'y': 47.896680020679}",20.538629973558,47.896680020679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,18.0,3.6,1780.1540000000007,98.89744444444449,3.1,"{0: 0, 1: 0, 2: 0, 3: 9, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.9, 4: 0.1}",10.0,890.077,9.0,98.89744444444445,1.0000009756194932,0.0,1.0,0.6666666666666666,0.47368421052631576,0.5555555555555556,0.49683063745300815,0.0,0.15625473741517995
275,25195,5,Bogács,4,3,6,60,1952,harkály utca,23,2,"harkály utca 23, Bogács","{'x': 20.522330021729, 'y': 47.909780013333}",20.522330021729,47.909780013333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,38.0,5.066666666666666,3394.1119999999996,89.31873684210525,3.2,"{0: 0, 1: 1, 2: 0, 3: 9, 4: 5}","{0: 0.0, 1: 0.06666666666666667, 2: 0.0, 3: 0.6, 4: 0.3333333333333333}",14.0,1697.0559999999998,19.0,89.31873684210525,1.0976022323986023,0.0,1.0,0.42857142857142855,0.3111111111111111,0.08791208791208792,0.3782377189629546,0.3333333333333333,0.0694501042995739
276,25195,5,Bogács,4,3,6,60,1952,hórvölgye utca,12,1,"hórvölgye utca 12, Bogács","{'x': 20.53586998048, 'y': 47.894299979272}",20.53586998048,47.894299979272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,106.744,53.372,3.0,"{0: 0, 1: 0, 2: 0, 3: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 1.0}",2.0,53.372,1.0,53.372,0.999999972358721,0.0,1.0,2.0,1.0,0.0,0.7071067811865476,0.0,0.5
277,25195,5,Bogács,4,3,6,60,1952,jókai utca,5,2,"jókai utca 5, Bogács","{'x': 20.540640037759, 'y': 47.897320020896}",20.540640037759,47.897320020896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,3.0,967.9759999999999,161.32933333333332,3.0,"{0: 0, 1: 0, 2: 0, 3: 4}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 1.0}",4.0,483.988,3.0,161.32933333333332,1.0000004490379109,0.0,1.0,2.0,1.0,1.0,0.707106878039843,0.0,0.4797305739863631
278,25195,5,Bogács,4,3,6,60,1952,jókai utca,41,0,"jókai utca 41, Bogács","{'x': 20.542429993182, 'y': 47.894669998388}",20.542429993182,47.894669998388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,3.0,1013.434,168.90566666666666,3.0,"{0: 0, 1: 0, 2: 0, 3: 4}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 1.0}",4.0,506.717,3.0,168.90566666666666,0.9999988930304367,0.0,1.0,2.0,1.0,1.0,0.707106878039843,0.0,0.4797305739863631
279,25195,5,Bogács,4,3,6,60,1952,józsef attila utca,70,2,"józsef attila utca 70, Bogács","{'x': 20.527820000671, 'y': 47.899219988798}",20.527820000671,47.899219988798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,16.0,4.0,1412.688,88.293,2.75,"{0: 0, 1: 1, 2: 0, 3: 7}","{0: 0.0, 1: 0.125, 2: 0.0, 3: 0.875}",7.0,706.344,8.0,88.293,1.1152125609147427,0.0,1.0,0.2857142857142857,0.2916666666666667,0.0,0.09055543288966766,0.0,0.07781941000810122
281,25195,5,Bogács,4,3,6,60,1952,kossuth utca,40,2,"kossuth utca 40, Bogács","{'x': 20.52618997196, 'y': 47.903410018377}",20.52618997196,47.903410018377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,26.0,4.333333333333333,2425.609999999999,93.29269230769228,2.8333333333333335,"{0: 0, 1: 1, 2: 0, 3: 11}","{0: 0.0, 1: 0.08333333333333333, 2: 0.0, 3: 0.9166666666666666}",11.0,1212.8049999999998,13.0,93.29269230769229,1.0552600901266391,0.0,1.0,0.5454545454545454,0.4782608695652174,0.5363636363636364,0.364810178375201,0.0,0.10859274630690592
282,25195,5,Bogács,4,3,6,60,1952,petőfi utca,4,1,"petőfi utca 4, Bogács","{'x': 20.531690009186, 'y': 47.901649986348}",20.531690009186,47.901649986348,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,46.0,4.6,3328.1859999999997,72.35186956521738,2.8,"{0: 0, 1: 2, 2: 0, 3: 18}","{0: 0.0, 1: 0.1, 2: 0.0, 3: 0.9}",18.0,1664.0929999999998,23.0,72.35186956521738,1.0201073122221134,0.0,1.0,0.3157894736842105,0.3275862068965517,0.32612085769980503,0.34347090816490633,0.0,0.06019000354360383
