ecimk,KSHkod,telkod,megye,telnev,teltip,teltip3,teltip8,jaraskodKSH,nepesseg,UTCA,Hazszam,eredm
2486,12362,12362,5,Pálháza,3,2,3,65,1061,SPORT KÖZ,1,2
2488,12362,12362,5,Pálháza,3,2,3,65,1061,SPORT UTCA,13,0
2490,31945,31945,19,Pápa,3,2,3,187,31845,BÁSTYA UTCA,23,0
2491,31945,31945,19,Pápa,3,2,3,187,31845,FIUMEI UTCA,27,0
2492,31945,31945,19,Pápa,3,2,3,187,31845,GRÓF ÚT,33,0
2493,31945,31945,19,Pápa,3,2,3,187,31845,HUSZÁR LAKÓTELEP,26,1
2494,31945,31945,19,Pápa,3,2,3,187,31845,MARGARÉTA UTCA,28,0
2495,31945,31945,19,Pápa,3,2,3,187,31845,MEGGYES UTCA,3,2
2496,31945,31945,19,Pápa,3,2,3,187,31845,MEZŐ UTCA,1/B,2
2497,31945,31945,19,Pápa,3,2,3,187,31845,PÁVA UTCA,6/A,0
2499,31945,31945,19,Pápa,3,2,3,187,31845,VASZARI ÚT,24,2
2500,31945,31945,19,Pápa,3,2,3,187,31845,WESSELÉNYI UTCA,12,0
2501,4057,4057,13,Pécel,3,2,3,128,15168,ÁRPÁD UTCA,5/A,1
2502,4057,4057,13,Pécel,3,2,3,128,15168,HUNYADI JÁNOS UTCA,32,0
2503,4057,4057,13,Pécel,3,2,3,128,15168,MAGLÓDI ÚT,48/A,2
2504,4057,4057,13,Pécel,3,2,3,128,15168,RÁKOS UTCA,27,1
2505,4057,4057,13,Pécel,3,2,3,128,15168,ÚJTELEP,384/126,1
2506,19415,19415,2,Pécs,2,2,2,28,156049,AIDINGER JÁNOS ÚT,17,1
2507,19415,19415,2,Pécs,2,2,2,28,156049,AIDINGER JÁNOS ÚT,32,2
2509,19415,19415,2,Pécs,2,2,2,28,156049,ALSÓ UTCA,8,2
2510,19415,19415,2,Pécs,2,2,2,28,156049,ANIKÓ UTCA,6,0
2511,19415,19415,2,Pécs,2,2,2,28,156049,APAFI UTCA,36,2
2512,19415,19415,2,Pécs,2,2,2,28,156049,BÁLICSI ÚT,27.jan,1
2513,19415,19415,2,Pécs,2,2,2,28,156049,BÁLICSI ÚT,jan.53,1
2514,19415,19415,2,Pécs,2,2,2,28,156049,BARBAKÁN TÉR,5,1
2515,19415,19415,2,Pécs,2,2,2,28,156049,BÁRTFA UTCA,21,2
2517,19415,19415,2,Pécs,2,2,2,28,156049,CSORBA GYŐZŐ UTCA,4,2
2518,19415,19415,2,Pécs,2,2,2,28,156049,DONÁTUSI ÚT,jan.75,0
2519,19415,19415,2,Pécs,2,2,2,28,156049,ÉDESANYÁK ÚTJA,6,1
2523,19415,19415,2,Pécs,2,2,2,28,156049,FÖLDMŰVES UTCA,13,2
2526,19415,19415,2,Pécs,2,2,2,28,156049,ILLYÉS GYULA ÚT,54,2
2527,19415,19415,2,Pécs,2,2,2,28,156049,IRGALMASOK UTCÁJA,2,1
2528,19415,19415,2,Pécs,2,2,2,28,156049,ISTVÁN-AKNA,24,0
2529,19415,19415,2,Pécs,2,2,2,28,156049,JAKABHEGYI ÚT,73,1
2530,19415,19415,2,Pécs,2,2,2,28,156049,JÓZSEF ATTILA UTCA,14,0
2531,19415,19415,2,Pécs,2,2,2,28,156049,KÁROLY TÉR,3,2
2532,19415,19415,2,Pécs,2,2,2,28,156049,KIS-RÉTI ÚT,9,1
2533,19415,19415,2,Pécs,2,2,2,28,156049,KISS ERNŐ UTCA,39,1
2534,19415,19415,2,Pécs,2,2,2,28,156049,KODOLÁNYI JÁNOS UTCA,1,1
2535,19415,19415,2,Pécs,2,2,2,28,156049,KODOLÁNYI JÁNOS UTCA,1,2
2536,19415,19415,2,Pécs,2,2,2,28,156049,KOMLÓI ÚT,1,1
2537,19415,19415,2,Pécs,2,2,2,28,156049,KOMLÓI ÚT,65,1
2538,19415,19415,2,Pécs,2,2,2,28,156049,LEGÉNY UTCA,3,1
2539,19415,19415,2,Pécs,2,2,2,28,156049,MADÁCH IMRE UTCA,9,2
2541,19415,19415,2,Pécs,2,2,2,28,156049,MALÉTER PÁL ÚT,98,2
2543,19415,19415,2,Pécs,2,2,2,28,156049,NAGYSZKÓKÓ KÖZ,2/A,1
2545,19415,19415,2,Pécs,2,2,2,28,156049,RÁCVÁROSI ÚT,17,1
2546,19415,19415,2,Pécs,2,2,2,28,156049,RÓZSA-VÖLGYI ÚT,18,1
2547,19415,19415,2,Pécs,2,2,2,28,156049,SELMECZ UTCA,07.jún,2
2548,19415,19415,2,Pécs,2,2,2,28,156049,SIRÁLY UTCA,8/A,0
2550,19415,19415,2,Pécs,2,2,2,28,156049,SZEPTEMBER 6. TÉR,4,1
2552,19415,19415,2,Pécs,2,2,2,28,156049,SZŐLŐ UTCA,ápr.65,1
2553,19415,19415,2,Pécs,2,2,2,28,156049,TÁNCSICS MIHÁLY UTCA,44,2
2554,19415,19415,2,Pécs,2,2,2,28,156049,TIBORC UTCA,2,1
2555,19415,19415,2,Pécs,2,2,2,28,156049,TILDY ZOLTÁN UTCA,10,1
2556,19415,19415,2,Pécs,2,2,2,28,156049,TILDY ZOLTÁN UTCA,39,2
2559,19415,19415,2,Pécs,2,2,2,28,156049,VIKTÓRIA UTCA,9,2
2560,19415,19415,2,Pécs,2,2,2,28,156049,ZERGE UTCA,23,0
2561,9821,9821,13,Pilis,3,2,3,130,11568,MADÁCH UTCA,23,0
2562,9821,9821,13,Pilis,3,2,3,130,11568,MUNKÁCSY MIHÁLY UTCA,20/B,0
2563,9821,9821,13,Pilis,3,2,3,130,11568,PÁNDI ÚT,50,1
2564,9821,9821,13,Pilis,3,2,3,130,11568,SZABADKAI SZŐLŐ,4591,1
2565,14340,14340,13,Pilisvörösvár,3,2,3,133,13667,HUNYADI UTCA,44,0
2566,14340,14340,13,Pilisvörösvár,3,2,3,133,13667,KLAPKA UTCA,68,1
2567,14340,14340,13,Pilisvörösvár,3,2,3,133,13667,MÁTYÁS KIRÁLY UTCA,5,1
2568,14340,14340,13,Pilisvörösvár,3,2,3,133,13667,POSTAKERT UTCA,25,0
2570,6372,6372,13,Pomáz,3,2,3,135,16622,KATONA JÓZSEF UTCA,5,0
2571,6372,6372,13,Pomáz,3,2,3,135,16622,KUBINYI KÁLMÁN UTCA,13/A,0
2575,10162,10162,9,Püspökladány,3,2,3,102,14895,ATTILA UTCA,39,2
2576,10162,10162,9,Püspökladány,3,2,3,102,14895,DÓZSA UTCA,43,2
2581,4792,4792,8,Rábacsanak,4,3,8,86,478,BATTHYÁNY UTCA,10,0
2582,4792,4792,8,Rábacsanak,4,3,8,86,478,BATTHYÁNY UTCA,11,1
2583,4792,4792,8,Rábacsanak,4,3,8,86,478,DEÁK FERENC UTCA,3,0
2584,4792,4792,8,Rábacsanak,4,3,8,86,478,DEÁK FERENC UTCA,8/B,1
2586,4792,4792,8,Rábacsanak,4,3,8,86,478,HUNYADI UTCA,13,2
2587,4792,4792,8,Rábacsanak,4,3,8,86,478,HUNYADI UTCA,32,1
2589,4792,4792,8,Rábacsanak,4,3,8,86,478,HUNYADI UTCA,91,1
2590,4792,4792,8,Rábacsanak,4,3,8,86,478,HUNYADI UTCA,102,1
2592,4792,4792,8,Rábacsanak,4,3,8,86,478,HUNYADI UTCA,132,1
2593,4792,4792,8,Rábacsanak,4,3,8,86,478,HUNYADI UTCA,134,1
2594,9900,9900,7,Rácalmás,3,2,6,78,4419,AKÁCFA UTCA,3,0
2595,9900,9900,7,Rácalmás,3,2,6,78,4419,BAJCSY-ZSILINSZKY UTCA,36,1
2598,9900,9900,7,Rácalmás,3,2,6,78,4419,JÉGMADÁR UTCA,6547,0
2599,9900,9900,7,Rácalmás,3,2,6,78,4419,JÓKAI KÖZ,6,2
2600,9900,9900,7,Rácalmás,3,2,6,78,4419,JÓZSEF ATTILA UTCA,36,0
2601,9900,9900,7,Rácalmás,3,2,6,78,4419,KISS ERNŐ UTCA,79,0
2603,9900,9900,7,Rácalmás,3,2,6,78,4419,KULCSI ÚT,29,2
2604,9900,9900,7,Rácalmás,3,2,6,78,4419,MARTINÁSZ UTCA,72,2
2605,9900,9900,7,Rácalmás,3,2,6,78,4419,MESTER UTCA,3,2
2606,9900,9900,7,Rácalmás,3,2,6,78,4419,NAP UTCA,18,2
2607,9900,9900,7,Rácalmás,3,2,6,78,4419,NYÁRFASOR,10,1
2609,17260,17260,13,Ráckeve,3,2,3,134,9755,BÁTHORY ISTVÁN UTCA,6,0
2610,17260,17260,13,Ráckeve,3,2,3,134,9755,BERCSÉNYI UTCA,54,1
2611,17260,17260,13,Ráckeve,3,2,3,134,9755,DANKÓ UTCA,10,1
2613,17260,17260,13,Ráckeve,3,2,3,134,9755,HUNOR KÖZ,1,1
2614,17260,17260,13,Ráckeve,3,2,3,134,9755,JUHARFA UTCA,14,2
2617,17260,17260,13,Ráckeve,3,2,3,134,9755,MÁTYÁS TÉR,10,2
2618,17260,17260,13,Ráckeve,3,2,3,134,9755,PEREGI DUNASOR,100,1
2619,17260,17260,13,Ráckeve,3,2,3,134,9755,REZEDA UTCA,11,0
2620,17260,17260,13,Ráckeve,3,2,3,134,9755,SELYEM UTCA,18,1
2621,17260,17260,13,Ráckeve,3,2,3,134,9755,SZITAKÖTŐ UTCA,2,0
2622,14739,14739,15,Rakamaz,3,2,3,157,4555,ADY ENDRE ÚT,1/B,2
2623,14739,14739,15,Rakamaz,3,2,3,157,4555,ADY ENDRE ÚT,31,2
2625,14739,14739,15,Rakamaz,3,2,3,157,4555,ARANY JÁNOS ÚT,34,2
2627,14739,14739,15,Rakamaz,3,2,3,157,4555,BOCSKAI ÚT,65,1
2628,14739,14739,15,Rakamaz,3,2,3,157,4555,BOCSKAI ÚT,112,1
2629,14739,14739,15,Rakamaz,3,2,3,157,4555,DÓZSA GYÖRGY ÚT,25,2
2630,14739,14739,15,Rakamaz,3,2,3,157,4555,DÓZSA GYÖRGY ÚT,41,0
2631,14739,14739,15,Rakamaz,3,2,3,157,4555,DÓZSA GYÖRGY ÚT,164,0
2632,14739,14739,15,Rakamaz,3,2,3,157,4555,KOSSUTH ÚT,26,2
2633,14739,14739,15,Rakamaz,3,2,3,157,4555,KÖRTE ÚT,9,0
2635,14739,14739,15,Rakamaz,3,2,3,157,4555,NEFELEJCS ÚT,25,2
2636,26310,26310,3,Rém,4,3,7,36,1320,ARANY JÁNOS UTCA,5,1
2637,26310,26310,3,Rém,4,3,7,36,1320,ARANY JÁNOS UTCA,8,1
2638,26310,26310,3,Rém,4,3,7,36,1320,ARANY JÁNOS UTCA,18,2
2639,26310,26310,3,Rém,4,3,7,36,1320,ARANY JÁNOS UTCA,24,1
2640,26310,26310,3,Rém,4,3,7,36,1320,BAJAI UTCA,9,2
2641,26310,26310,3,Rém,4,3,7,36,1320,DÓZSA GYÖRGY UTCA,19,1
2643,26310,26310,3,Rém,4,3,7,36,1320,DÓZSA GYÖRGY UTCA,51,2
2644,26310,26310,3,Rém,4,3,7,36,1320,DÓZSA GYÖRGY UTCA,53,1
2645,26310,26310,3,Rém,4,3,7,36,1320,DÓZSA GYÖRGY UTCA,56,0
2646,26310,26310,3,Rém,4,3,7,36,1320,KOPLALÓ TANYA,71,1
2648,26310,26310,3,Rém,4,3,7,36,1320,KOSSUTH UTCA,34/B,1
2649,26310,26310,3,Rém,4,3,7,36,1320,MÁJUS 1. UTCA,2,1
2650,34315,34315,13,Remeteszőlős,4,3,8,123,779,AMÚR UTCA,7,2
2651,34315,34315,13,Remeteszőlős,4,3,8,123,779,BANKA UTCA,3,2
2653,34315,34315,13,Remeteszőlős,4,3,8,123,779,CINKE UTCA,1,1
2654,34315,34315,13,Remeteszőlős,4,3,8,123,779,CSIK UTCA,9,0
2656,34315,34315,13,Remeteszőlős,4,3,8,123,779,CSIK UTCA,18,0
2657,34315,34315,13,Remeteszőlős,4,3,8,123,779,CSILLAG SÉTÁNY,2,0
2658,34315,34315,13,Remeteszőlős,4,3,8,123,779,GALAMB UTCA,4,2
2659,34315,34315,13,Remeteszőlős,4,3,8,123,779,HARCSA UTCA,11,2
2660,34315,34315,13,Remeteszőlős,4,3,8,123,779,NAGYKOVÁCSI ÚT,1/B,0
2661,34315,34315,13,Remeteszőlős,4,3,8,123,779,NAGYKOVÁCSI ÚT,1/B,0
2662,34315,34315,13,Remeteszőlős,4,3,8,123,779,PATAK SÉTÁNY,1/B,2
2663,34315,34315,13,Remeteszőlős,4,3,8,123,779,PATAK SÉTÁNY,44,2
2664,16054,16054,5,Sajószentpéter,3,2,3,58,12012,BÁNYÁSZ UTCA,1,0
2665,16054,16054,5,Sajószentpéter,3,2,3,58,12012,BÜKKALJA UTCA,2,0
2666,16054,16054,5,Sajószentpéter,3,2,3,58,12012,SEMMELWEIS UTCA,11,1
2667,16054,16054,5,Sajószentpéter,3,2,3,58,12012,ZSIGMOND KIRÁLY UTCA,13/A,2
2670,25788,25788,12,Salgótarján,2,2,2,120,37262,FÜLEKI ÚT,165,0
2671,25788,25788,12,Salgótarján,2,2,2,120,37262,HARIS KÖZ,30,0
2672,25788,25788,12,Salgótarján,2,2,2,120,37262,KAZÁRI ÚT,24,0
2674,25788,25788,12,Salgótarján,2,2,2,120,37262,MEDVES KÖRÚT,57,0
2675,25788,25788,12,Salgótarján,2,2,2,120,37262,MEREDEK UTCA,3,1
2676,25788,25788,12,Salgótarján,2,2,2,120,37262,NYÍRFÁCSKA UTCA,5,1
2678,25788,25788,12,Salgótarján,2,2,2,120,37262,SZABÓ ERVIN ÚT,1,2
2679,25788,25788,12,Salgótarján,2,2,2,120,37262,ÚTTÖRŐK ÚT,25,0
2680,25788,25788,12,Salgótarján,2,2,2,120,37262,YBL MIKLÓS ÚT,102,0
2681,23694,23694,7,Sárbogárd,3,2,3,84,12446,DEÁK FERENC UTCA,34,2
2682,23694,23694,7,Sárbogárd,3,2,3,84,12446,HATVAN-JÓZSEF ATTILA UTCA,60,1
2683,23694,23694,7,Sárbogárd,3,2,3,84,12446,HOMOKSOR,11,2
2684,23694,23694,7,Sárbogárd,3,2,3,84,12446,KAZINCZY FERENC UTCA,1,1
2686,28565,28565,4,Sarkad,3,2,3,51,10020,SOMLAY UTCA,21,2
2687,28565,28565,4,Sarkad,3,2,3,51,10020,TEMESVÁRI UTCA,57,2
2688,31802,31802,7,Sárkeresztes,4,3,7,85,1518,ADY ENDRE UTCA,1,1
2689,31802,31802,7,Sárkeresztes,4,3,7,85,1518,AKÁCOS ÚT,8,0
2690,31802,31802,7,Sárkeresztes,4,3,7,85,1518,ARANY JÁNOS UTCA,23,1
2691,31802,31802,7,Sárkeresztes,4,3,7,85,1518,BEM UTCA,23,2
2692,31802,31802,7,Sárkeresztes,4,3,7,85,1518,JÓKAI UTCA,17,0
2693,31802,31802,7,Sárkeresztes,4,3,7,85,1518,JÓKAI UTCA,56,1
2694,31802,31802,7,Sárkeresztes,4,3,7,85,1518,JÓZSEF UTCA,5/A,1
2695,31802,31802,7,Sárkeresztes,4,3,7,85,1518,KOSSUTH UTCA,15,1
2696,31802,31802,7,Sárkeresztes,4,3,7,85,1518,KOSSUTH UTCA,39,2
2698,31802,31802,7,Sárkeresztes,4,3,7,85,1518,KOSSUTH UTCA,56,1
2699,31802,31802,7,Sárkeresztes,4,3,7,85,1518,KÖLCSEY UTCA,9,2
2702,25344,25344,7,Sárkeresztúr,4,3,6,84,2520,ADY ENDRE UTCA,10,2
2704,25344,25344,7,Sárkeresztúr,4,3,6,84,2520,DAMJANICH UTCA,15,1
2705,25344,25344,7,Sárkeresztúr,4,3,6,84,2520,DÓZSA GYÖRGY ÚT,19/A,2
2707,25344,25344,7,Sárkeresztúr,4,3,6,84,2520,DÓZSA GYÖRGY ÚT,78,0
2708,25344,25344,7,Sárkeresztúr,4,3,6,84,2520,HŐSÖK TERE,2,2
2709,25344,25344,7,Sárkeresztúr,4,3,6,84,2520,JÓZSEF ATTILA UTCA,5,1
2710,25344,25344,7,Sárkeresztúr,4,3,6,84,2520,MADÁCH UTCA,2,0
2715,25344,25344,7,Sárkeresztúr,4,3,6,84,2520,RÁKÓCZI ÚT,64,1
2717,27474,27474,5,Sárospatak,3,2,3,64,12991,DEÁK FERENC UTCA,1,2
2719,27474,27474,5,Sárospatak,3,2,3,64,12991,LAVOTTA JÁNOS UTCA,3,1
2722,21306,21306,18,Sárvár,3,2,3,179,14777,ESZE TAMÁS UTCA,6,1
2724,21306,21306,18,Sárvár,3,2,3,179,14777,OSTFFYASSZONYFAI ÚT,7,0
2725,21306,21306,18,Sárvár,3,2,3,179,14777,VÁRKERÜLET UTCA,14,2
2726,5120,5120,5,Sátoraljaújhely,3,2,3,65,15783,KÖVESHEGY,9,0
2728,5120,5120,5,Sátoraljaújhely,3,2,3,65,15783,MARTINOVICS UTCA,8,1
2729,5120,5120,5,Sátoraljaújhely,3,2,3,65,15783,MARTINOVICS UTCA,21,1
2731,5519,5519,2,Siklós,3,2,3,31,9574,ARADI UTCA,22,1
2733,5519,5519,2,Siklós,3,2,3,31,9574,BÉKE TÉR,5,2
2734,5519,5519,2,Siklós,3,2,3,31,9574,FELSZABADULÁS UTCA,31,1
2735,5519,5519,2,Siklós,3,2,3,31,9574,FELSZABADULÁS UTCA,73/F,1
2736,5519,5519,2,Siklós,3,2,3,31,9574,GERENCSÉR SEBESTYÉN UTCA,11,1
2737,5519,5519,2,Siklós,3,2,3,31,9574,HUNYADI ÚT,3,2
2738,5519,5519,2,Siklós,3,2,3,31,9574,JÓZSEF ATTILA UTCA,79,0
2739,5519,5519,2,Siklós,3,2,3,31,9574,KÖZTÁRSASÁG TÉR,1/A,0
2740,5519,5519,2,Siklós,3,2,3,31,9574,MAGYAR UTCA,5,0
2742,5519,5519,2,Siklós,3,2,3,31,9574,POSTASZÁLLÁS,9/A,0
2743,5519,5519,2,Siklós,3,2,3,31,9574,RÁKÓCZI UTCA,30,0
2744,5519,5519,2,Siklós,3,2,3,31,9574,SALLAI UTCA,18,1
2745,17631,17631,14,Siófok,3,2,3,146,25045,BABITS MIHÁLY UTCA,77,1
2746,17631,17631,14,Siófok,3,2,3,146,25045,BABITS MIHÁLY UTCA,118,1
2748,17631,17631,14,Siófok,3,2,3,146,25045,HUNYADI JÁNOS UTCA,17,1
2749,17631,17631,14,Siófok,3,2,3,146,25045,MÉSZÁROS LŐRINC UTCA,78,2
2750,17631,17631,14,Siófok,3,2,3,146,25045,NAPSUGÁR UTCA,13,1
2751,17631,17631,14,Siófok,3,2,3,146,25045,RÁKÓCZI FERENC UTCA,95,0
2752,17631,17631,14,Siófok,3,2,3,146,25045,SÁGVÁRI UTCA,17/B,2
2753,17631,17631,14,Siófok,3,2,3,146,25045,SZENT LÁSZLÓ UTCA,120/A,0
2754,15626,15626,14,Somogysámson,4,3,8,144,748,DEÁK FERENC UTCA,28,0
2755,15626,15626,14,Somogysámson,4,3,8,144,748,FŐ UTCA,10,0
2757,15626,15626,14,Somogysámson,4,3,8,144,748,FŐ UTCA,22,1
2759,15626,15626,14,Somogysámson,4,3,8,144,748,FŐ UTCA,51,0
2761,15626,15626,14,Somogysámson,4,3,8,144,748,FŐ UTCA,74,2
2762,15626,15626,14,Somogysámson,4,3,8,144,748,FŐ UTCA,111,0
2763,15626,15626,14,Somogysámson,4,3,8,144,748,FŐ UTCA,127,0
2766,15626,15626,14,Somogysámson,4,3,8,144,748,FŐ UTCA,165,0
2767,15626,15626,14,Somogysámson,4,3,8,144,748,FŐ UTCA,229,1
2768,8518,8518,8,Sopron,2,2,3,91,60548,ALSÓLÖVÉR UTCA,10/A,0
2769,8518,8518,8,Sopron,2,2,3,91,60548,ARANY JÁNOS UTCA,12,0
2770,8518,8518,8,Sopron,2,2,3,91,60548,BOZI UTCA,79,0
2771,8518,8518,8,Sopron,2,2,3,91,60548,DARUFALVI UTCA,10,0
2772,8518,8518,8,Sopron,2,2,3,91,60548,DEÁK TÉR,43,0
2773,8518,8518,8,Sopron,2,2,3,91,60548,ERZSÉBET UTCA,5,0
2774,8518,8518,8,Sopron,2,2,3,91,60548,IV. LÁSZLÓ KIRÁLY UTCA,23,0
2775,8518,8518,8,Sopron,2,2,3,91,60548,JUHARFA ÚT,12,0
2776,8518,8518,8,Sopron,2,2,3,91,60548,KÉTHÁZ KÖZ,1,0
2777,8518,8518,8,Sopron,2,2,3,91,60548,LAKTANYA UTCA,19,0
2778,8518,8518,8,Sopron,2,2,3,91,60548,MACSKAKŐI UTCA,11,0
2779,8518,8518,8,Sopron,2,2,3,91,60548,MAGYAR UTCA,25/C,0
2781,8518,8518,8,Sopron,2,2,3,91,60548,PÓCSI UTCA,24,1
2782,8518,8518,8,Sopron,2,2,3,91,60548,S. HORVÁTH JÓZSEF UTCA,7,0
2783,8518,8518,8,Sopron,2,2,3,91,60548,SZÉLSŐ UTCA,9,0
2784,8518,8518,8,Sopron,2,2,3,91,60548,SZENT MIHÁLY UTCA,20,0
2785,8518,8518,8,Sopron,2,2,3,91,60548,TARLÓ SOR,76,0
2787,8518,8518,8,Sopron,2,2,3,91,60548,VASVÁRI PÁL UTCA,11,0
2788,8518,8518,8,Sopron,2,2,3,91,60548,WÄLDER JÓZSEF UTCA,10,0
2789,28705,28705,7,Szabadbattyán,4,3,6,85,4625,AKÁCFA UTCA,14,1
2792,28705,28705,7,Szabadbattyán,4,3,6,85,4625,BARÁTSÁG UTCA,18,2
2793,28705,28705,7,Szabadbattyán,4,3,6,85,4625,JÓKAI TELEP,4,0
2794,28705,28705,7,Szabadbattyán,4,3,6,85,4625,JÓZSEF ATTILA UTCA,8,1
2795,28705,28705,7,Szabadbattyán,4,3,6,85,4625,KÖLCSEY UTCA,42,2
2796,28705,28705,7,Szabadbattyán,4,3,6,85,4625,MALOM UTCA,30,0
2797,28705,28705,7,Szabadbattyán,4,3,6,85,4625,MALOM UTCA,36,0
2798,28705,28705,7,Szabadbattyán,4,3,6,85,4625,MALOM UTCA,46,1
2799,28705,28705,7,Szabadbattyán,4,3,6,85,4625,MÓRICZ ZSIGMOND UTCA,2,1
2800,28705,28705,7,Szabadbattyán,4,3,6,85,4625,NAPSUGÁR DŰLŐ,4133,0
2801,28705,28705,7,Szabadbattyán,4,3,6,85,4625,PETŐFI UTCA,14,2
2803,19530,19530,3,Szakmár,4,3,7,37,1205,ALSÓEREK SZÁLLÁS,51,0
2804,19530,19530,3,Szakmár,4,3,7,37,1205,ARANY JÁNOS UTCA,20,2
2805,19530,19530,3,Szakmár,4,3,7,37,1205,ÁRPÁD UTCA,22,0
2806,19530,19530,3,Szakmár,4,3,7,37,1205,DÓZSA GYÖRGY UTCA,16,2
2807,19530,19530,3,Szakmár,4,3,7,37,1205,FELSŐEREK SZÁLLÁS,3,0
2808,19530,19530,3,Szakmár,4,3,7,37,1205,FELSŐEREK SZÁLLÁS,66,0
2809,19530,19530,3,Szakmár,4,3,7,37,1205,GOMBOLYAG SZÁLLÁS,51,2
2810,19530,19530,3,Szakmár,4,3,7,37,1205,HUNYADI UTCA,2,2
2813,19530,19530,3,Szakmár,4,3,7,37,1205,KALOCSAI UTCA,1,0
2814,19530,19530,3,Szakmár,4,3,7,37,1205,KISKŐRÖSI UTCA,9,0
2816,19530,19530,3,Szakmár,4,3,7,37,1205,MÁTYÁS KIRÁLY UTCA,23,1
2817,4774,4774,15,Szakoly,4,3,6,155,2736,ÁRPÁD UTCA,38,0
2818,4774,4774,15,Szakoly,4,3,6,155,2736,ÁRPÁD UTCA,40,2
2820,4774,4774,15,Szakoly,4,3,6,155,2736,ESZE TAMÁS UTCA,18,2
2821,4774,4774,15,Szakoly,4,3,6,155,2736,GÁBOR ÁRON UTCA,11,1
2822,4774,4774,15,Szakoly,4,3,6,155,2736,JÓKAI ÚT,6,1
2824,4774,4774,15,Szakoly,4,3,6,155,2736,KOSSUTH UTCA,18,1
2825,4774,4774,15,Szakoly,4,3,6,155,2736,KOSSUTH UTCA,84,1
2826,4774,4774,15,Szakoly,4,3,6,155,2736,LÉTAI UTCA,4,2
2828,4774,4774,15,Szakoly,4,3,6,155,2736,MIHÁLYDI UTCA,46,1
2829,4774,4774,15,Szakoly,4,3,6,155,2736,MÓRICZ ZSIGMOND UTCA,16,0
2832,23870,23870,4,Szarvas,3,2,3,52,16954,DAMJANICH UTCA,18,2
2833,23870,23870,4,Szarvas,3,2,3,52,16954,DEÁK FERENC UTCA,37/B,2
2834,23870,23870,4,Szarvas,3,2,3,52,16954,HONVÉD UTCA,18.jan,2
2835,23870,23870,4,Szarvas,3,2,3,52,16954,LEHEL UTCA,05.márc,2
2836,17312,17312,13,Százhalombatta,3,2,3,127,17952,ADY ENDRE UTCA,9,0
2837,17312,17312,13,Százhalombatta,3,2,3,127,17952,ERKEL FERENC KÖRÚT,17,2
2838,17312,17312,13,Százhalombatta,3,2,3,127,17952,HÁGA LÁSZLÓ UTCA,7,1
2839,17312,17312,13,Százhalombatta,3,2,3,127,17952,KODÁLY ZOLTÁN SÉTÁNY,10,1
2840,17312,17312,13,Százhalombatta,3,2,3,127,17952,SZKELA UTCA,8,2
2842,17312,17312,13,Százhalombatta,3,2,3,127,17952,TÓTH LÁSZLÓ UTCA,4,2
2843,33367,33367,6,Szeged,2,2,2,75,168048,ALSÓ KIKÖTŐ SOR,14-16,1
2844,33367,33367,6,Szeged,2,2,2,75,168048,BATTHYÁNY UTCA,22,0
2845,33367,33367,6,Szeged,2,2,2,75,168048,BAZSALIKOM UTCA,67,0
2846,33367,33367,6,Szeged,2,2,2,75,168048,BÉRKERT UTCA,56,0
2848,33367,33367,6,Szeged,2,2,2,75,168048,BOLDOGASSZONY SUGÁRÚT,23-25,0
2850,33367,33367,6,Szeged,2,2,2,75,168048,CSANÁDI UTCA,15,1
2851,33367,33367,6,Szeged,2,2,2,75,168048,CSANTAVÉRI UTCA,1,2
2852,33367,33367,6,Szeged,2,2,2,75,168048,CSONGRÁDI SUGÁRÚT,65,0
2853,33367,33367,6,Szeged,2,2,2,75,168048,CSONGRÁDI SUGÁRÚT,78,0
2854,33367,33367,6,Szeged,2,2,2,75,168048,CSONGRÁDI SUGÁRÚT,106,1
2855,33367,33367,6,Szeged,2,2,2,75,168048,CSŐ UTCA,2,1
2856,33367,33367,6,Szeged,2,2,2,75,168048,CSÖRLŐ UTCA,1,0
2857,33367,33367,6,Szeged,2,2,2,75,168048,DARU UTCA,2,2
2860,33367,33367,6,Szeged,2,2,2,75,168048,FŐ FASOR,156,1
2861,33367,33367,6,Szeged,2,2,2,75,168048,GÁZ UTCA,16,2
2862,33367,33367,6,Szeged,2,2,2,75,168048,HAJNÓCZY UTCA,26,1
2863,33367,33367,6,Szeged,2,2,2,75,168048,HAJÓS UTCA,28,1
2864,33367,33367,6,Szeged,2,2,2,75,168048,HARGITAI UTCA,51,0
2867,33367,33367,6,Szeged,2,2,2,75,168048,HONT FERENC UTCA,8,1
2868,33367,33367,6,Szeged,2,2,2,75,168048,ILDIKÓ UTCA,45,0
2870,33367,33367,6,Szeged,2,2,2,75,168048,KÁLVÁRIA SUGÁRÚT,7,0
2871,33367,33367,6,Szeged,2,2,2,75,168048,KÁLVÁRIA SUGÁRÚT,47,2
2872,33367,33367,6,Szeged,2,2,2,75,168048,KECSKEMÉTI UTCA,1,1
2873,33367,33367,6,Szeged,2,2,2,75,168048,KIS-BOGÁROS UTCA,8,2
2874,33367,33367,6,Szeged,2,2,2,75,168048,KISFALUDY UTCA,5,2
2877,33367,33367,6,Szeged,2,2,2,75,168048,KUKORICA UTCA,10,2
2879,33367,33367,6,Szeged,2,2,2,75,168048,LISZT UTCA,10,1
2882,33367,33367,6,Szeged,2,2,2,75,168048,ŐSZ UTCA,28,0
2883,33367,33367,6,Szeged,2,2,2,75,168048,ÖTHALOM UTCA,18,0
